id,imageurl,uri,titel,width,height
ddd-010949030-mpeg21-p040.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949030-mpeg21-p040.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949030:mpeg21:p040,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-11-12 pagina 40",686,2853
ddd-010949036-mpeg21-p042.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949036-mpeg21-p042.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949036:mpeg21:p042,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-11-19 pagina 42",680,2765
ddd-010949042-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949042-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949042:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-11-26 pagina 28",657,2624
ddd-010949048-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949048-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949048:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-12-03 pagina 23",681,2768
ddd-010949054-mpeg21-p045.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949054-mpeg21-p045.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949054:mpeg21:p045,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-12-10 pagina 45",671,2785
ddd-010949060-mpeg21-p038.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949060-mpeg21-p038.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949060:mpeg21:p038,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-12-17 pagina 38",1307,2835
ddd-010949066-mpeg21-p038.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949066-mpeg21-p038.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949066:mpeg21:p038,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-12-24 pagina 38",515,2121
ddd-010949070-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1986/ddd-010949070-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010949070:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1986-12-31 pagina 24",498,2494
ddd-010962298-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962298-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962298:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-01-07 pagina 25",652,2903
ddd-010962304-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962304-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962304:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-01-14 pagina 25",682,3001
ddd-010962317-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962317-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962317:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-01-28 pagina 25",685,2691
ddd-010962323-mpeg21-p035.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962323-mpeg21-p035.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962323:mpeg21:p035,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-02-04 pagina 35",679,2672
ddd-010962335-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962335-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962335:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-02-18 pagina 27",1311,1537
ddd-010962341-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962341-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962341:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-02-25 pagina 27",667,2939
ddd-010962347-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962347-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962347:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-03-04 pagina 27",663,2825
ddd-010962353-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962353-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962353:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-03-11 pagina 27",694,2853
ddd-010962359-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962359-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962359:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-03-18 pagina 27",685,2810
ddd-010962365-mpeg21-p040.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962365-mpeg21-p040.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962365:mpeg21:p040,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-03-25 pagina 40",671,2854
ddd-010962371-mpeg21-p029.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962371-mpeg21-p029.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962371:mpeg21:p029,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-04-01 pagina 29",685,2397
ddd-010962377-mpeg21-p031.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962377-mpeg21-p031.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962377:mpeg21:p031,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-04-08 pagina 31",673,2820
ddd-010962383-mpeg21-p031.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962383-mpeg21-p031.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962383:mpeg21:p031,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-04-15 pagina 31",684,3087
ddd-010962389-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962389-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962389:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-04-22 pagina 27",679,2898
ddd-010962395-mpeg21-p029.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962395-mpeg21-p029.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962395:mpeg21:p029,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-04-29 pagina 29",666,3201
ddd-010962407-mpeg21-p031.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962407-mpeg21-p031.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962407:mpeg21:p031,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-05-13 pagina 31",672,2760
ddd-010962413-mpeg21-p029.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962413-mpeg21-p029.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962413:mpeg21:p029,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-05-20 pagina 29",665,2673
ddd-010962419-mpeg21-p033.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962419-mpeg21-p033.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962419:mpeg21:p033,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-05-27 pagina 33",686,2795
ddd-010962424-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962424-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962424:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-06-03 pagina 26",663,2671
ddd-010962429-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962429-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962429:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-06-10 pagina 25",682,2840
ddd-010962435-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962435-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962435:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-06-17 pagina 24",684,2802
ddd-010962441-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962441-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962441:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-06-24 pagina 27",676,2847
ddd-010962447-mpeg21-p021.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962447-mpeg21-p021.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962447:mpeg21:p021,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-07-01 pagina 21",668,2675
ddd-010962453-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962453-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962453:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-07-08 pagina 23",669,2823
ddd-010962459-mpeg21-p021.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962459-mpeg21-p021.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962459:mpeg21:p021,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-07-15 pagina 21",690,2869
ddd-010962466-mpeg21-p021.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962466-mpeg21-p021.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962466:mpeg21:p021,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-07-22 pagina 21",663,3108
ddd-010962472-mpeg21-p019.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962472-mpeg21-p019.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962472:mpeg21:p019,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-07-29 pagina 19",673,3200
ddd-010962483-mpeg21-p019.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962483-mpeg21-p019.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962483:mpeg21:p019,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-08-05 pagina 19",672,2815
ddd-010962504-mpeg21-p018.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962504-mpeg21-p018.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962504:mpeg21:p018,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-08-12 pagina 18",1325,1544
ddd-010962510-mpeg21-p021.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962510-mpeg21-p021.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962510:mpeg21:p021,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-08-19 pagina 21",675,2712
ddd-010962516-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962516-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962516:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-08-26 pagina 25",686,2785
ddd-010962475-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962475-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962475:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-09-09 pagina 23",673,2678
ddd-010962487-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962487-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962487:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-09-16 pagina 27",666,2729
ddd-010962497-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962497-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962497:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-09-23 pagina 22",664,2721
ddd-010962518-mpeg21-p042.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962518-mpeg21-p042.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962518:mpeg21:p042,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-09-30 pagina 42",658,2813
ddd-010962594-mpeg21-p029.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962594-mpeg21-p029.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962594:mpeg21:p029,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-10-28 pagina 29",655,2878
ddd-010962600-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962600-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962600:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-11-04 pagina 27",659,2693
ddd-010962529-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962529-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962529:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-11-11 pagina 27",664,2935
ddd-010962539-mpeg21-p029.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962539-mpeg21-p029.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962539:mpeg21:p029,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-11-18 pagina 29",689,2760
ddd-010962545-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962545-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962545:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-11-25 pagina 26",674,2840
ddd-010962564-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962564-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962564:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-12-09 pagina 26",658,2803
ddd-010962574-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962574-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962574:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-12-16 pagina 28",660,3063
ddd-010962583-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962583-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962583:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-12-23 pagina 22",665,2482
ddd-010962590-mpeg21-p012.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1987/ddd-010962590-mpeg21-p012.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962590:mpeg21:p012,"Het vrĳe volk : democratisch-socialistisch dagblad van 1987-12-30 pagina 12",511,2356
ddd-010962745-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962745-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962745:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-01-06 pagina 22",665,3205
ddd-010962751-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962751-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962751:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-01-13 pagina 23",661,2817
ddd-010962757-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962757-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962757:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-01-20 pagina 22",649,2803
ddd-010962763-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962763-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962763:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-01-27 pagina 23",664,2312
ddd-010962769-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962769-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962769:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-02-03 pagina 22",658,2799
ddd-010962775-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962775-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962775:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-02-10 pagina 25",673,3193
ddd-010962709-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962709-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962709:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-02-24 pagina 23",671,3043
ddd-010962715-mpeg21-p021.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962715-mpeg21-p021.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962715:mpeg21:p021,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-03-02 pagina 21",657,3136
ddd-010962721-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962721-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962721:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-03-09 pagina 23",658,3077
ddd-010962727-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962727-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962727:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-03-16 pagina 27",673,3146
ddd-010962733-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962733-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962733:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-03-23 pagina 27",652,3002
ddd-010962739-mpeg21-p030.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962739-mpeg21-p030.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962739:mpeg21:p030,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-03-30 pagina 30",1295,2402
ddd-010962786-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962786-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962786:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-04-06 pagina 23",665,2967
ddd-010962792-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962792-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962792:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-04-13 pagina 28",672,3057
ddd-010962798-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962798-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962798:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-04-20 pagina 24",664,3155
ddd-010962804-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962804-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962804:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-04-27 pagina 26",670,2909
ddd-010962810-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962810-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962810:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-05-04 pagina 25",686,2994
ddd-010962816-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962816-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962816:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-05-11 pagina 28",691,2919
ddd-010962821-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962821-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962821:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-05-18 pagina 27",679,2690
ddd-010962826-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962826-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962826:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-05-25 pagina 26",680,2594
ddd-010962832-mpeg21-p025.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962832-mpeg21-p025.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962832:mpeg21:p025,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-06-01 pagina 25",674,2705
ddd-010962844-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962844-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962844:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-06-15 pagina 23",2284,2263
ddd-010962856-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962856-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962856:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-06-29 pagina 20",665,2788
ddd-010962905-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962905-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962905:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-07-06 pagina 22",670,2739
ddd-010962911-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962911-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962911:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-07-13 pagina 20",675,2774
ddd-010962917-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962917-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962917:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-07-20 pagina 22",664,2806
ddd-010962923-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962923-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962923:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-07-27 pagina 20",672,2690
ddd-010962929-mpeg21-p020.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962929-mpeg21-p020.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962929:mpeg21:p020,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-08-03 pagina 20",663,2669
ddd-010962875-mpeg21-p023.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962875-mpeg21-p023.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962875:mpeg21:p023,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-08-24 pagina 23",684,2505
ddd-010962881-mpeg21-p039.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962881-mpeg21-p039.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962881:mpeg21:p039,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-08-31 pagina 39",673,2523
ddd-010962887-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962887-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962887:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-09-07 pagina 27",663,2619
ddd-010962893-mpeg21-p034.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962893-mpeg21-p034.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962893:mpeg21:p034,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-09-14 pagina 34",688,2800
ddd-010962899-mpeg21-p028.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962899-mpeg21-p028.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962899:mpeg21:p028,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-09-21 pagina 28",680,2765
ddd-010962935-mpeg21-p027.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962935-mpeg21-p027.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962935:mpeg21:p027,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-09-28 pagina 27",661,2830
ddd-010962941-mpeg21-p026.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962941-mpeg21-p026.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962941:mpeg21:p026,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-10-05 pagina 26",682,3212
ddd-010962947-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962947-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962947:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-10-12 pagina 22",686,3230
ddd-010962953-mpeg21-p022.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962953-mpeg21-p022.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962953:mpeg21:p022,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-10-19 pagina 22",1315,3078
ddd-010962959-mpeg21-p024.jpg,https://rotterdamspubliek.nl/files/filmladders-per-jaar/1988/ddd-010962959-mpeg21-p024.jpg,https://resolver.kb.nl/resolve?urn=ddd:010962959:mpeg21:p024,"Het vrĳe volk : democratisch-socialistisch dagblad van 1988-10-26 pagina 24",636,2879
